May  8 02:56:27 Aborted login (auth failed, 1 attempts in 2 secs): user=<www>, method=PLAIN, rip=199.43.204.184, session=<NUTnoBelhcbHK8y4>
May  8 03:02:56 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<wBEuuBelxvfHK8y4>
May  8 03:02:56 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<5CkuuBelY/XHK8y4>
May  8 03:02:56 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<UDsuuBel1vfHK8y4>
May  8 03:02:56 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<bkwuuBeljvTHK8y4>
May  8 03:02:56 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<F4IuuBelj/THK8y4>
May  8 03:02:56 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<laIuuBelkvTHK8y4>
May  8 03:02:58 Aborted login (auth failed, 1 attempts in 17 secs): user=<athena>, method=PLAIN, rip=199.43.204.184, session=<j41Mtxelmu3HK8y4>
May  8 03:02:58 Aborted login (auth failed, 1 attempts in 17 secs): user=<daemon>, method=PLAIN, rip=199.43.204.184, session=<9rZKtxelLPDHK8y4>
May  8 03:02:58 Aborted login (auth failed, 1 attempts in 17 secs): user=<lara>, method=PLAIN, rip=199.43.204.184, session=<Xy9LtxelOPDHK8y4>
May  8 03:02:58 Aborted login (auth failed, 1 attempts in 17 secs): user=<juggle>, method=PLAIN, rip=199.43.204.184, session=<sg1LtxelNvDHK8y4>
May  8 03:02:58 Aborted login (auth failed, 1 attempts in 17 secs): user=<charity>, method=PLAIN, rip=199.43.204.184, session=<LklLtxelQfDHK8y4>
May  8 03:02:58 Aborted login (auth failed, 1 attempts in 17 secs): user=<rochester>, method=PLAIN, rip=199.43.204.184, session=<V19LtxelRPDHK8y4>
May  8 03:02:58 Aborted login (auth failed, 1 attempts in 17 secs): user=<cornelius>, method=PLAIN, rip=199.43.204.184, session=<9/FKtxelMfDHK8y4>
May  8 03:02:58 Aborted login (auth failed, 1 attempts in 17 secs): user=<amorphous>, method=PLAIN, rip=199.43.204.184, session=<jp1Mtxelm+3HK8y4>
May  8 03:02:58 Aborted login (auth failed, 1 attempts in 17 secs): user=<mark>, method=PLAIN, rip=199.43.204.184, session=<9sdKtxelMPDHK8y4>
May  8 03:02:58 Aborted login (auth failed, 1 attempts in 17 secs): user=<bacchus>, method=PLAIN, rip=199.43.204.184, session=<1D5LtxelOvDHK8y4>
May  8 03:02:58 Aborted login (auth failed, 1 attempts in 17 secs): user=<marvin>, method=PLAIN, rip=199.43.204.184, session=<4qxKtxelKvDHK8y4>
May  8 03:02:58 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<blZKuBellfTHK8y4>
May  8 03:02:58 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<Rb5KuBellvTHK8y4>
May  8 03:02:58 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<Q99KuBell/THK8y4>
May  8 03:02:58 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<T/BKuBelmfTHK8y4>
May  8 03:02:58 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<Z/5KuBelmvTHK8y4>
May  8 03:02:58 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<7CpLuBelovTHK8y4>
May  8 03:02:58 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<lENLuBelnvTHK8y4>
May  8 03:02:58 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=</F5LuBeloPTHK8y4>
May  8 03:02:58 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<N3ZLuBelofTHK8y4>
May  8 03:02:58 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<RohLuBelpPTHK8y4>
May  8 03:02:58 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<551LuBelpfTHK8y4>
May  8 03:02:59 Aborted login (auth failed, 1 attempts in 17 secs): user=<phoenix>, method=PLAIN, rip=199.43.204.184, session=<lq9atxelru3HK8y4>
May  8 03:02:59 Aborted login (auth failed, 1 attempts in 17 secs): user=<modem>, method=PLAIN, rip=199.43.204.184, session=<hJFatxelre3HK8y4>
May  8 03:02:59 Aborted login (auth failed, 1 attempts in 17 secs): user=<jane>, method=PLAIN, rip=199.43.204.184, session=<9Mtatxels+3HK8y4>
May  8 03:02:59 Aborted login (auth failed, 1 attempts in 17 secs): user=<summercamps>, method=PLAIN, rip=199.43.204.184, session=<Nv5atxeluu3HK8y4>
May  8 03:02:59 Aborted login (auth failed, 1 attempts in 17 secs): user=<amy>, method=PLAIN, rip=199.43.204.184, session=<6e1atxelsu3HK8y4>
May  8 03:02:59 Aborted login (auth failed, 1 attempts in 17 secs): user=<moose>, method=PLAIN, rip=199.43.204.184, session=<6yBatxelnu3HK8y4>
May  8 03:02:59 Aborted login (auth failed, 1 attempts in 17 secs): user=<cardinal>, method=PLAIN, rip=199.43.204.184, session=<v0latxeloO3HK8y4>
May  8 03:02:59 Aborted login (auth failed, 1 attempts in 17 secs): user=<kristen>, method=PLAIN, rip=199.43.204.184, session=<DlFbtxelt+3HK8y4>
May  8 03:02:59 Aborted login (auth failed, 1 attempts in 17 secs): user=<aaa>, method=PLAIN, rip=199.43.204.184, session=<IydbtxeluO3HK8y4>
May  8 03:02:59 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<RbNZuBeli/rHK8y4>
May  8 03:02:59 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<C+RZuBelkPrHK8y4>
May  8 03:02:59 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<VDhauBelkfrHK8y4>
May  8 03:02:59 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<ylFauBelk/rHK8y4>
May  8 03:02:59 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<RtpauBellfrHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<christina>, method=PLAIN, rip=199.43.204.184, session=<uQpttxelAPHHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<help>, method=PLAIN, rip=199.43.204.184, session=<xCJttxelAvHHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<diane>, method=PLAIN, rip=199.43.204.184, session=<nqBstxel7vDHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<employment>, method=PLAIN, rip=199.43.204.184, session=</Mtrtxel0/DHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<liz>, method=PLAIN, rip=199.43.204.184, session=<S/tttxelFfHHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<joy>, method=PLAIN, rip=199.43.204.184, session=<XGZttxelB/HHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<remote>, method=PLAIN, rip=199.43.204.184, session=<LpFstxel7fDHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<tech>, method=PLAIN, rip=199.43.204.184, session=<WBputxelJPHHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<carole>, method=PLAIN, rip=199.43.204.184, session=<FvRstxel/PDHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<postmaster>, method=PLAIN, rip=199.43.204.184, session=<X0xstxel6PDHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<inquiry>, method=PLAIN, rip=199.43.204.184, session=<XodttxelCPHHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<kristie>, method=PLAIN, rip=199.43.204.184, session=<tulstxel+vDHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<new>, method=PLAIN, rip=199.43.204.184, session=<ysxttxelEfHHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<elaine>, method=PLAIN, rip=199.43.204.184, session=<tOBttxelE/HHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<camille>, method=PLAIN, rip=199.43.204.184, session=<IUhttxelBPHHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<lorraine>, method=PLAIN, rip=199.43.204.184, session=<t21stxel5vDHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<carrie>, method=PLAIN, rip=199.43.204.184, session=<bURqtxelrvDHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<oxford>, method=PLAIN, rip=199.43.204.184, session=<FjNstxel4vDHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<albert>, method=PLAIN, rip=199.43.204.184, session=<wghstxel4PDHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<keri>, method=PLAIN, rip=199.43.204.184, session=<CGJttxelBfHHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<master>, method=PLAIN, rip=199.43.204.184, session=<1RJqtxelqfDHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<paper>, method=PLAIN, rip=199.43.204.184, session=<Z0dstxel3/DHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<alfredo>, method=PLAIN, rip=199.43.204.184, session=<5s9stxel9/DHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<batch>, method=PLAIN, rip=199.43.204.184, session=<zjxqtxelsPDHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<linda>, method=PLAIN, rip=199.43.204.184, session=<LO1rtxel3fDHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<oracle>, method=PLAIN, rip=199.43.204.184, session=<Xadrtxel0PDHK8y4>
May  8 03:03:00 Aborted login (auth failed, 1 attempts in 17 secs): user=<denise>, method=PLAIN, rip=199.43.204.184, session=</a1ttxelD/HHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<C1lpuBelmPrHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<bG1puBelm/rHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<0nxpuBelnvrHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<KMFpuBelnPrHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<mCdquBelT/3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<cStquBelUP3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<5EVquBeloPrHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<XFpquBelU/3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<GWNquBelVP3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<42ZquBelVf3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<E4NquBelVv3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<eoZquBelV/3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<gqlquBelWv3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<PqxquBelXP3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<tq1quBelW/3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<H7BquBelXf3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<G9FquBelYP3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<s95quBelZP3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<WepquBelZf3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<iO5quBelZv3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=</gFruBelav3HK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<XpNruBel0vzHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<GsNruBelsvrHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<695ruBel7/fHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<qRFtuBel9vfHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<72JtuBelzPfHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<kYBtuBel2PfHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<npZtuBel0PrHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<UrFtuBel1PrHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<VsNtuBelr/fHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<hdxtuBelsPfHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<eu5tuBels/fHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=</v9tuBeltPfHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<KRJuuBeluffHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<1l9uuBelv/fHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<AntuuBel6/rHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<t5ZuuBel7frHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<usZuuBelwffHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<UOFuuBelxffHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<8PhuuBelyPfHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<GBtvuBelyvfHK8y4>
May  8 03:03:00 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<fDNvuBel8PrHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<beta>, method=PLAIN, rip=199.43.204.184, session=<JQV5txelO/HHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<berkeley>, method=PLAIN, rip=199.43.204.184, session=<9CB5txelw/LHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<kathy>, method=PLAIN, rip=199.43.204.184, session=<rnh4txelJvHHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<antonio>, method=PLAIN, rip=199.43.204.184, session=<38x5txeliPXHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<cv>, method=PLAIN, rip=199.43.204.184, session=<eu14txelNfHHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<regional>, method=PLAIN, rip=199.43.204.184, session=</a55txelz/LHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<server>, method=PLAIN, rip=199.43.204.184, session=<zMd4txelLvHHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<rick>, method=PLAIN, rip=199.43.204.184, session=<NEF5txelyvLHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<informix>, method=PLAIN, rip=199.43.204.184, session=<fOB4txelMvHHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<beryl>, method=PLAIN, rip=199.43.204.184, session=<Zot4txelJ/HHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<flavio>, method=PLAIN, rip=199.43.204.184, session=<JJB5txelhfXHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<lynn>, method=PLAIN, rip=199.43.204.184, session=<6/N5txelh/XHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<michelle>, method=PLAIN, rip=199.43.204.184, session=<KXx4txelI/HHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<basic>, method=PLAIN, rip=199.43.204.184, session=<AoZ5txelhPXHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<berliner>, method=PLAIN, rip=199.43.204.184, session=<px16txel0PLHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<leland>, method=PLAIN, rip=199.43.204.184, session=<+nZ4txelKfHHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<angerine>, method=PLAIN, rip=199.43.204.184, session=<q9V4txelMfHHK8y4>
May  8 03:03:01 Aborted login (auth failed, 1 attempts in 17 secs): user=<john>, method=PLAIN, rip=199.43.204.184, session=<e0p5txelg/XHK8y4>
May  8 03:03:02 Aborted login (auth failed, 1 attempts in 17 secs): user=<barbara>, method=PLAIN, rip=199.43.204.184, session=<dKuHtxeljPXHK8y4>
May  8 03:03:02 Aborted login (auth failed, 1 attempts in 17 secs): user=<julia>, method=PLAIN, rip=199.43.204.184, session=<LdSHtxel1fLHK8y4>
May  8 03:03:02 Aborted login (auth failed, 1 attempts in 17 secs): user=<robot>, method=PLAIN, rip=199.43.204.184, session=<Gu2HtxeljfXHK8y4>
May  8 03:03:06 Aborted login (auth failed, 1 attempts in 17 secs): user=<andrea>, method=PLAIN, rip=199.43.204.184, session=<MBjEtxelkfXHK8y4>
May  8 03:03:06 Aborted login (auth failed, 1 attempts in 17 secs): user=<katina>, method=PLAIN, rip=199.43.204.184, session=<5DzEtxelkvXHK8y4>
May  8 03:03:07 Aborted login (auth failed, 1 attempts in 17 secs): user=<japan>, method=PLAIN, rip=199.43.204.184, session=<FN/WtxelovbHK8y4>
May  8 03:03:07 Aborted login (auth failed, 1 attempts in 17 secs): user=<order>, method=PLAIN, rip=199.43.204.184, session=<pCTXtxelfvfHK8y4>
May  8 03:03:07 Aborted login (auth failed, 1 attempts in 17 secs): user=<support>, method=PLAIN, rip=199.43.204.184, session=<Zq7Wtxele/fHK8y4>
May  8 03:03:07 Aborted login (auth failed, 1 attempts in 17 secs): user=<dana>, method=PLAIN, rip=199.43.204.184, session=<jzbXtxelgffHK8y4>
May  8 03:03:07 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<iPbWuBel28HHK8y4>
May  8 03:03:07 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<qRXXuBel4cHHK8y4>
May  8 03:03:07 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<6SjXuBel8MHHK8y4>
May  8 03:03:07 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<BVfXuBel5MHHK8y4>
May  8 03:03:07 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<o3HXuBel48HHK8y4>
May  8 03:03:07 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<FYnXuBel5sHHK8y4>
May  8 03:03:09 Aborted login (auth failed, 1 attempts in 17 secs): user=<castle>, method=PLAIN, rip=199.43.204.184, session=<c+z1txelqvbHK8y4>
May  8 03:03:09 Aborted login (auth failed, 1 attempts in 17 secs): user=<markus>, method=PLAIN, rip=199.43.204.184, session=<By72txeloffHK8y4>
May  8 03:03:09 Aborted login (auth failed, 1 attempts in 17 secs): user=<digital>, method=PLAIN, rip=199.43.204.184, session=<SCb2txelpPbHK8y4>
May  8 03:03:09 Aborted login (auth failed, 1 attempts in 17 secs): user=<krista>, method=PLAIN, rip=199.43.204.184, session=<AkjytxelgPfHK8y4>
May  8 03:03:09 Aborted login (auth failed, 1 attempts in 17 secs): user=<baritone>, method=PLAIN, rip=199.43.204.184, session=<5FH2txelo/fHK8y4>
May  8 03:03:09 Aborted login (auth failed, 1 attempts in 17 secs): user=<barber>, method=PLAIN, rip=199.43.204.184, session=<gpX2txelp/fHK8y4>
May  8 03:03:09 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<FqH1uBelbv3HK8y4>
May  8 03:03:09 Aborted login (no auth attempts in 0 secs): user=<>, rip=199.43.204.184, session=<kr/1uBelef3HK8y4>
